Open,High,Low,Close,Volume,Market Cap
7.54,8.53,7.54,8.28,27543800,724028107
8.29,8.47,8.05,8.16,13909900,713433620
8.15,8.16,7.91,7.97,9066800,696993600
7.98,8.47,7.98,8.17,14731700,715049208
8.17,8.44,8.05,8.38,14579600,733331654
8.37,10.0,8.32,9.73,33625200,851512055
9.71,11.28,9.56,11.25,41051200,985515893
11.29,11.89,9.4,10.25,41557400,898497892
10.29,10.63,9.63,10.25,29471800,898845928
10.24,10.28,9.59,9.87,23153600,865194523
9.87,10.39,9.83,10.29,16676600,902576769
10.31,10.78,10.14,10.33,25718300,906044584
10.37,10.69,10.29,10.55,10879700,926031183
10.54,10.66,9.46,9.72,26823500,853319722
9.72,10.08,9.18,9.86,30453800,866237622
9.83,9.85,9.51,9.77,25066600,858481082
9.79,9.89,9.44,9.65,20085800,847990590
9.83,10.0,9.6,9.9,14837900,870948977
9.88,9.93,9.58,9.64,14937400,847706513
9.64,10.61,9.54,10.3,18391900,906597925
10.3,10.52,9.94,10.23,10788200,900365728
10.24,10.44,10.18,10.4,8347550,915611849
10.39,10.76,10.35,10.6,10992800,933854252
10.6,10.98,10.58,10.91,11937600,961383820
